Step,Agent_ID,Agent_Type,Neighbor_0,Neighbor_1,Neighbor_2,Neighbor_3,Neighbor_4,Neighbor_5,Neighbor_6,Neighbor_7,Happy
7,47,2,1,1,1,1,1,1,0,1,0
7,48,1,1,1,0,0,1,1,0,0,1
7,49,1,1,0,1,1,1,0,0,1,1
7,50,1,0,1,1,1,1,0,1,1,1
7,51,1,1,1,0,1,1,1,1,1,1
7,52,1,1,0,1,1,1,1,1,1,1
7,53,1,1,1,1,1,1,0,1,0,1
7,54,1,1,1,0,1,0,1,0,1,1
7,55,1,2,0,1,0,0,1,0,1,1
7,56,2,1,1,2,1,2,1,2,2,1
7,57,1,1,1,1,0,1,1,1,1,1
7,58,1,1,1,1,1,1,1,1,0,1
7,59,1,1,1,1,1,1,1,0,1,1
7,60,1,1,1,1,0,0,1,1,0,1
7,61,2,1,1,1,1,2,0,2,2,1
7,62,1,1,0,0,0,1,0,1,1,1
7,63,1,0,0,1,1,0,1,1,2,1
7,64,1,1,0,0,0,1,2,1,0,1
7,65,1,0,0,1,1,1,1,0,0,1
7,66,1,0,1,1,1,1,0,0,1,1
7,67,1,1,1,1,1,0,0,1,1,1
7,68,1,0,1,0,1,0,1,1,1,1
7,69,1,0,1,1,0,1,1,1,2,1
7,70,1,1,1,0,1,2,1,2,2,1
7,71,1,0,1,1,2,0,2,2,1,1
7,72,2,0,0,1,0,0,0,0,1,0
7,73,2,2,2,1,2,0,1,1,1,1
7,74,1,1,1,0,0,1,1,0,1,1
7,75,1,1,0,1,1,1,0,1,1,1
8,0,1,1,1,0,1,1,1,1,0,1
8,1,1,1,0,1,1,1,1,0,1,1
8,2,1,0,1,1,1,2,0,1,2,1
8,3,2,1,2,1,2,2,2,2,2,1
8,4,2,2,1,0,2,1,2,2,1,1
8,5,1,1,0,0,2,1,2,1,1,1
8,6,1,0,0,1,1,0,1,1,1,1
8,7,1,1,1,1,0,1,1,1,1,1
8,8,1,1,1,1,1,0,1,2,1,1
8,9,1,1,1,2,0,2,1,1,1,1
8,10,2,2,2,2,2,2,1,2,2,1
8,11,2,2,2,1,2,1,2,2,0,1
8,12,1,2,1,1,2,1,2,0,0,1
8,13,1,1,1,0,1,1,0,0,1,1
8,14,1,1,0,1,1,1,0,1,1,1
8,15,1,0,1,1,1,1,1,1,2,1
8,16,1,0,1,2,1,1,1,2,2,1
8,17,1,1,2,2,1,2,2,2,1,1
8,18,2,2,2,2,1,2,2,1,1,1
8,19,2,1,1,2,2,1,2,2,0,1
8,20,2,0,0,1,1,1,1,1,1,0
8,21,1,1,1,1,0,1,0,1,1,1
8,22,1,1,1,1,1,2,1,1,1,1
8,23,1,1,2,1,1,1,0,1,0,1
8,24,1,2,1,1,1,2,1,0,2,1
8,25,2,1,2,2,1,2,1,1,2,1
8,26,2,2,2,1,2,0,0,0,1,1
8,27,1,1,2,2,2,1,2,0,1,1
8,28,1,2,2,0,1,1,0,1,1,1
8,29,1,2,0,0,1,0,1,1,1,1
8,30,1,0,1,1,0,1,1,1,0,1
8,31,1,1,1,2,1,1,1,0,1,1
8,32,1,1,1,1,0,0,0,1,0,1
8,33,2,1,2,2,0,2,0,0,0,1
8,34,2,1,2,1,1,1,2,2,2,1
8,35,1,1,1,1,0,1,1,1,0,1
8,36,1,1,1,0,1,1,1,0,1,1
8,37,1,1,0,1,1,1,0,1,1,1
8,38,1,0,1,1,1,0,1,1,0,1
8,39,1,0,1,0,0,0,1,1,1,1
8,40,1,1,0,1,2,1,1,1,2,1
8,41,1,2,0,1,0,1,0,0,1,1
8,42,1,0,1,1,1,0,0,1,1,1
8,43,1,1,1,1,0,1,1,1,1,1
8,44,1,1,1,0,1,0,1,1,1,1
8,45,1,1,0,0,1,0,1,1,0,1
8,46,1,0,1,0,1,1,1,1,1,1
8,47,2,1,1,0,1,1,1,1,1,0
8,48,1,1,1,0,0,1,1,0,0,1
8,49,1,1,0,1,1,1,0,0,1,1
8,50,1,0,1,1,1,1,0,1,1,1
8,51,1,1,1,0,1,1,1,1,1,1
8,52,1,1,0,1,1,1,1,1,1,1
8,53,1,1,1,1,1,1,0,1,2,1
8,54,1,1,1,0,1,0,1,2,1,1
8,55,1,0,0,1,0,0,1,2,1,1
8,56,2,1,1,2,1,2,1,2,2,1
8,57,1,1,1,1,0,1,1,1,1,1
8,58,1,1,1,1,1,1,1,1,0,1
8,59,1,1,1,1,1,1,1,0,1,1
8,60,1,1,1,1,0,2,1,1,0,1
8,61,2,1,1,1,1,2,0,2,2,1
8,62,1,1,0,0,2,1,0,1,1,1
8,63,1,0,0,1,1,2,1,1,2,1
8,64,1,1,0,0,2,1,2,1,0,1
8,65,1,0,0,1,1,1,1,0,2,1
8,66,1,0,1,1,1,1,0,2,1,1
8,67,1,1,1,1,1,0,2,1,1,1
8,68,1,0,1,2,1,0,1,1,1,1
8,69,1,2,1,1,0,1,1,1,2,1
8,70,1,1,1,2,1,2,1,2,2,1
8,71,1,2,1,1,2,0,2,2,1,1
8,72,2,0,1,0,1,1,1,2,1,0
8,73,2,2,2,1,2,0,1,1,1,1
8,74,1,1,1,0,2,1,1,0,1,1
8,75,1,1,0,1,1,1,0,1,1,1
9,0,1,1,1,0,1,1,1,1,0,1
9,1,1,1,0,1,1,1,1,0,1,1
9,2,1,0,1,1,1,2,0,1,2,1
9,3,2,1,2,1,2,2,2,2,2,1
9,4,2,2,1,0,2,1,2,2,1,1
9,5,1,1,0,2,2,1,2,1,1,1
9,6,1,0,2,1,1,0,1,1,1,1
9,7,1,1,1,1,0,1,1,1,1,1
9,8,1,1,1,1,1,0,1,0,1,1
9,9,1,1,1,2,0,2,1,1,1,1
9,10,2,2,2,2,2,2,1,2,2,1
9,11,2,2,2,1,2,1,2,2,0,1
9,12,1,2,1,1,2,1,2,0,0,1
9,13,1,1,1,0,1,1,0,0,1,1
9,14,1,1,0,1,1,1,0,1,1,1
9,15,1,0,1,1,1,1,1,1,0,1
9,16,1,0,1,2,1,1,1,2,2,1
9,17,1,1,2,2,1,2,2,2,1,1
9,18,2,2,2,2,1,2,2,1,1,1
9,19,2,1,1,2,2,1,2,2,0,1
9,20,2,1,1,1,0,1,1,1,0,0
9,21,1,1,1,1,0,1,2,1,1,1
9,22,1,1,1,1,1,0,1,1,1,1
9,23,1,1,0,1,1,1,0,1,0,1
9,24,1,0,1,1,1,2,1,0,2,1
9,25,2,1,2,2,1,2,1,1,2,1
9,26,2,2,2,1,2,0,0,0,1,1
9,27,1,1,2,2,2,1,2,0,1,1
9,28,1,2,2,0,1,1,0,1,1,1
9,29,1,2,0,0,1,2,1,1,1,1
9,30,1,0,1,1,2,1,1,1,0,1
9,31,1,1,1,0,1,1,1,0,1,1
9,32,1,1,1,1,0,0,0,1,0,1
9,33,2,1,2,2,0,2,0,0,0,1
9,34,2,1,0,1,1,1,2,2,2,1
9,35,1,1,1,1,0,1,1,1,0,1
9,36,1,1,1,2,1,1,1,0,1,1
9,37,1,1,2,1,1,1,0,1,1,1
9,38,1,2,1,1,1,0,1,1,0,1
9,39,1,0,1,0,0,0,1,1,1,1
9,40,1,1,0,1,0,1,1,1,2,1
9,41,1,2,0,1,0,1,2,0,1,1
9,42,1,0,1,1,1,0,0,1,1,1
9,43,1,1,1,1,0,1,1,1,1,1
9,44,1,1,1,0,1,0,1,1,1,1
9,45,1,1,0,0,1,0,1,1,0,1
9,46,1,0,1,0,1,1,1,1,1,1
9,47,2,1,1,0,1,1,1,0,1,0
9,48,1,1,1,0,0,1,1,0,0,1
9,49,1,1,0,1,1,1,0,0,1,1
9,50,1,0,1,1,1,1,0,1,1,1
9,51,1,1,1,0,1,1,1,1,1,1
9,52,1,1,0,1,1,1,1,1,1,1
9,53,1,1,1,1,1,1,0,1,0,1
9,54,1,1,1,0,1,2,1,0,1,1
9,55,1,2,0,1,0,0,1,0,1,1
9,56,2,1,1,2,1,2,1,2,2,1
9,57,1,1,1,1,0,1,1,1,1,1
9,58,1,1,1,1,1,1,1,1,0,1
9,59,1,1,1,1,1,1,1,0,1,1
9,60,1,1,1,1,0,0,1,1,0,1
9,61,2,1,1,1,1,2,0,2,2,1
9,62,1,1,2,0,0,1,0,1,1,1
9,63,1,2,0,1,1,0,1,1,2,1
9,64,1,1,0,0,0,1,2,1,0,1
9,65,1,0,0,1,1,1,1,0,0,1
9,66,1,0,1,1,1,1,0,0,1,1
9,67,1,1,1,1,1,0,0,1,1,1
9,68,1,0,1,0,1,0,1,1,1,1
9,69,1,0,1,1,0,1,1,1,2,1
9,70,1,1,1,0,1,2,1,2,2,1
9,71,1,0,1,1,2,0,2,2,1,1
9,72,2,0,0,1,1,1,1,1,1,0
9,73,2,2,2,1,2,0,1,1,1,1
9,74,1,1,1,0,2,1,1,0,1,1
9,75,1,1,0,1,1,1,0,1,1,1
10,0,1,1,1,0,1,1,1,1,0,1
10,1,1,1,0,1,1,1,1,0,1,1
10,2,1,0,1,1,1,2,0,1,2,1
10,3,2,1,2,1,2,2,2,2,2,1
10,4,2,2,1,0,2,1,2,2,1,1
10,5,1,1,0,2,2,1,2,1,1,1
10,6,1,0,2,1,1,0,1,1,1,1
10,7,1,1,1,1,0,1,1,1,1,1
10,8,1,1,1,1,1,0,1,0,1,1
10,9,1,1,1,2,0,2,1,1,1,1
10,10,2,2,2,2,2,2,1,2,2,1
10,11,2,2,2,1,2,1,2,2,0,1
10,12,1,2,1,1,2,1,2,0,0,1
10,13,1,1,1,0,1,1,0,0,1,1
10,14,1,1,0,1,1,1,0,1,1,1
10,15,1,0,1,1,1,1,1,1,0,1
10,16,1,0,1,2,1,1,1,2,2,1
10,17,1,1,2,2,1,2,2,2,1,1
10,18,2,2,2,2,1,2,2,1,1,1
10,19,2,1,1,2,2,1,2,2,0,1
10,20,2,0,0,1,0,0,2,0,1,0
10,21,1,1,1,1,0,1,0,1,1,1
10,22,1,1,1,1,1,0,1,1,1,1
10,23,1,1,0,1,1,1,0,1,0,1
10,24,1,0,1,1,1,2,1,0,2,1
10,25,2,1,2,2,1,2,1,1,2,1
10,26,2,2,2,1,2,0,0,0,1,1
10,27,1,1,2,2,2,1,2,0,1,1
10,28,1,2,2,0,1,1,0,1,1,1
10,29,1,2,0,0,1,0,1,1,1,1
10,30,1,0,1,1,0,1,1,1,0,1
10,31,1,1,1,0,1,1,1,0,1,1
10,32,1,1,1,1,0,0,0,1,0,1
10,33,2,1,2,2,0,2,0,0,0,1
10,34,2,1,0,1,1,1,2,2,2,1
10,35,1,1,1,1,0,1,1,1,0,1
10,36,1,1,1,0,1,1,1,0,1,1
10,37,1,1,0,1,1,1,0,1,1,1
10,38,1,0,1,1,1,0,1,1,0,1
10,39,1,0,1,0,0,0,1,1,1,1
10,40,1,1,0,1,0,1,1,1,2,1
10,41,1,2,0,1,0,1,0,0,1,1
10,42,1,0,1,1,1,0,0,1,1,1
10,43,1,1,1,1,0,1,1,1,1,1
10,44,1,1,1,0,1,0,1,1,1,1
10,45,1,1,0,0,1,0,1,1,2,1
10,46,1,0,1,0,1,1,1,1,1,1
10,47,2,1,0,0,1,0,0,1,1,0
10,48,1,1,1,0,2,1,1,0,0,1
10,49,1,1,0,1,1,1,0,0,1,1
10,50,1,0,1,1,1,1,0,1,1,1
10,51,1,1,1,0,1,1,1,1,1,1
10,52,1,1,0,1,1,1,1,1,1,1
10,53,1,1,1,1,1,1,2,1,0,1
10,54,1,1,1,0,1,0,1,0,1,1
10,55,1,0,2,1,0,0,1,0,1,1
10,56,2,1,1,2,1,2,1,2,2,1
10,57,1,1,1,1,0,1,1,1,1,1
10,58,1,1,1,1,1,1,1,1,2,1
10,59,1,1,1,1,1,1,1,2,1,1
10,60,1,1,1,1,2,0,1,1,0,1
10,61,2,1,1,1,1,2,0,2,2,1
10,62,1,1,0,0,0,1,0,1,1,1
10,63,1,0,0,1,1,0,1,1,2,1
10,64,1,1,0,0,0,1,2,1,0,1
10,65,1,0,0,1,1,1,1,0,2,1
10,66,1,0,1,1,1,1,0,2,1,1
10,67,1,1,1,1,1,2,2,1,1,1
10,68,1,2,1,0,1,0,1,1,1,1
10,69,1,0,1,1,0,1,1,1,2,1
10,70,1,1,1,0,1,2,1,2,2,1
10,71,1,0,1,1,2,0,2,2,1,1
10,72,2,1,1,1,0,1,1,1,0,0
10,73,2,2,2,1,2,0,1,1,1,1
10,74,1,1,1,2,0,1,1,0,1,1
10,75,1,1,2,1,1,1,0,1,1,1
11,0,1,1,1,0,1,1,1,1,0,1
11,1,1,1,0,1,1,1,1,0,1,1
11,2,1,0,1,1,1,2,0,1,2,1
11,3,2,1,2,1,2,2,2,2,2,1
11,4,2,2,1,0,2,1,2,2,1,1
11,5,1,1,0,0,2,1,2,1,1,1
11,6,1,0,0,1,1,0,1,1,1,1
11,7,1,1,1,1,0,1,1,1,1,1
11,8,1,1,1,1,1,0,1,0,1,1
11,9,1,1,1,2,0,2,1,1,1,1
11,10,2,2,2,2,2,2,1,2,2,1
11,11,2,2,2,1,2,1,2,2,0,1
11,12,1,2,1,1,2,1,2,0,0,1
11,13,1,1,1,0,1,1,0,0,1,1
11,14,1,1,0,1,1,1,0,1,1,1
11,15,1,0,1,1,1,1,1,1,0,1
11,16,1,0,1,2,1,1,1,2,2,1
11,17,1,1,2,2,1,2,2,2,1,1
11,18,2,2,2,2,1,2,2,1,1,1
11,19,2,1,1,2,2,1,2,2,0,1
11,20,2,1,1,1,1,1,1,1,1,0
11,21,1,1,1,1,2,1,0,1,1,1
11,22,1,1,1,1,1,0,1,1,1,1
11,23,1,1,0,1,1,1,0,1,0,1
11,24,1,0,1,1,1,2,1,0,2,1
11,25,2,1,2,2,1,2,1,1,2,1
11,26,2,2,2,1,2,0,0,0,1,1
11,27,1,1,2,2,2,1,2,0,1,1
11,28,1,2,2,0,1,1,0,1,1,1
11,29,1,2,0,2,1,0,1,1,1,1
11,30,1,2,1,1,0,1,1,1,0,1
11,31,1,1,1,0,1,1,1,0,1,1
11,32,1,1,1,1,0,0,2,1,0,1
11,33,2,1,2,2,0,2,0,0,0,1
11,34,2,1,0,1,1,1,2,2,2,1
11,35,1,1,1,1,0,1,1,1,0,1
11,36,1,1,1,0,1,1,1,0,1,1
11,37,1,1,0,1,1,1,0,1,1,1
11,38,1,0,1,1,1,0,1,1,2,1
11,39,1,0,1,0,2,0,1,1,1,1
11,40,1,1,0,1,0,1,1,1,2,1
11,41,1,2,0,1,0,1,0,2,1,1
11,42,1,0,1,1,1,0,2,1,1,1
11,43,1,1,1,1,0,1,1,1,1,1
11,44,1,1,1,0,1,2,1,1,1,1
11,45,1,1,0,0,1,0,1,1,0,1
11,46,1,2,1,0,1,1,1,1,1,1
11,47,2,0,1,1,0,1,0,1,0,0
11,48,1,1,1,0,0,1,1,0,0,1
11,49,1,1,0,1,1,1,0,0,1,1
11,50,1,0,1,1,1,1,0,1,1,1
11,51,1,1,1,2,1,1,1,1,1,1
11,52,1,1,2,1,1,1,1,1,1,1
11,53,1,1,1,1,1,1,0,1,0,1
11,54,1,1,1,0,1,0,1,0,1,1
11,55,1,0,0,1,0,0,1,0,1,1
11,56,2,1,1,2,1,2,1,2,2,1
11,57,1,1,1,1,0,1,1,1,1,1
11,58,1,1,1,1,1,1,1,1,0,1
11,59,1,1,1,1,1,1,1,0,1,1
11,60,1,1,1,1,0,0,1,1,2,1
11,61,2,1,1,1,1,2,0,2,2,1
11,62,1,1,0,0,0,1,2,1,1,1
11,63,1,0,0,1,1,0,1,1,2,1
11,64,1,1,0,0,0,1,2,1,0,1
11,65,1,0,0,1,1,1,1,0,0,1
11,66,1,0,1,1,1,1,0,0,1,1
11,67,1,1,1,1,1,0,0,1,1,1
11,68,1,0,1,0,1,2,1,1,1,1
11,69,1,0,1,1,2,1,1,1,2,1
11,70,1,1,1,0,1,2,1,2,2,1
11,71,1,0,1,1,2,0,2,2,1,1
11,72,2,1,0,1,1,1,1,1,1,0
11,73,2,2,2,1,2,0,1,1,1,1
11,74,1,1,1,2,0,1,1,0,1,1
11,75,1,1,2,1,1,1,0,1,1,1
12,0,1,1,1,2,1,1,1,1,0,1
12,1,1,1,2,1,1,1,1,0,1,1
12,2,1,2,1,1,1,2,0,1,2,1
12,3,2,1,2,1,2,2,2,2,2,1
12,4,2,2,1,0,2,1,2,2,1,1
12,5,1,1,0,0,2,1,2,1,1,1
12,6,1,0,0,1,1,0,1,1,1,1
12,7,1,1,1,1,0,1,1,1,1,1
12,8,1,1,1,1,1,0,1,0,1,1
12,9,1,1,1,2,0,2,1,1,1,1
12,10,2,2,2,2,2,2,1,2,2,1
12,11,2,2,2,1,2,1,2,2,0,1
12,12,1,2,1,1,2,1,2,0,2,1
12,13,1,1,1,0,1,1,0,2,1,1
12,14,1,1,0,1,1,1,2,1,1,1
12,15,1,0,1,1,1,1,1,1,0,1
12,16,1,0,1,2,1,1,1,2,2,1
12,17,1,1,2,2,1,2,2,2,1,1
12,18,2,2,2,2,1,2,2,1,1,1
12,19,2,1,1,2,2,1,2,2,0,1
12,20,2,1,1,1,0,1,1,0,1,0
12,21,1,1,1,1,0,1,0,1,1,1
12,22,1,1,1,1,1,0,1,1,1,1
12,23,1,1,0,1,1,1,0,1,0,1
12,24,1,0,1,1,1,2,1,0,2,1
12,25,2,1,2,2,1,2,1,1,2,1
12,26,2,2,2,1,2,0,0,0,1,1
12,27,1,1,2,2,2,1,2,0,1,1
12,28,1,2,2,0,1,1,0,1,1,1
12,29,1,2,0,0,1,0,1,1,1,1
12,30,1,0,1,1,0,1,1,1,0,1
12,31,1,1,1,0,1,1,1,0,1,1
12,32,1,1,1,1,0,0,0,1,0,1
12,33,2,1,2,2,0,2,0,0,0,1
12,34,2,1,0,1,1,1,2,2,2,1
12,35,1,1,1,1,0,1,1,1,0,1
12,36,1,1,1,0,1,1,1,0,1,1
12,37,1,1,0,1,1,1,0,1,1,1
12,38,1,0,1,1,1,0,1,1,0,1
12,39,1,0,1,0,0,0,1,1,1,1
12,40,1,1,0,1,0,1,1,1,2,1
12,41,1,2,0,1,0,1,0,0,1,1
12,42,1,0,1,1,1,0,0,1,1,1
12,43,1,1,1,1,0,1,1,1,1,1
12,44,1,1,1,0,1,0,1,1,1,1
12,45,1,1,0,0,1,0,1,1,0,1
12,46,1,0,1,0,1,1,1,1,1,1
12,47,2,1,0,1,1,1,1,1,1,0
12,48,1,1,1,0,2,1,1,0,0,1
12,49,1,1,0,1,1,1,0,0,1,1
12,50,1,0,1,1,1,1,0,1,1,1
12,51,1,1,1,0,1,1,1,1,1,1
12,52,1,1,0,1,1,1,1,1,1,1
12,53,1,1,1,1,1,1,2,1,0,1
12,54,1,1,1,0,1,0,1,0,1,1
12,55,1,0,2,1,0,0,1,0,1,1
12,56,2,1,1,2,1,2,1,2,2,1
12,57,1,1,1,1,0,1,1,1,1,1
12,58,1,1,1,1,1,1,1,1,2,1
12,59,1,1,1,1,1,1,1,2,1,1
12,60,1,1,1,1,2,0,1,1,0,1
12,61,2,1,1,1,1,2,0,2,2,1
12,62,1,1,0,0,0,1,0,1,1,1
12,63,1,0,0,1,1,0,1,1,2,1
12,64,1,1,0,0,0,1,2,1,0,1
12,65,1,0,0,1,1,1,1,0,0,1
12,66,1,0,1,1,1,1,0,0,1,1
12,67,1,1,1,1,1,2,0,1,1,1
12,68,1,2,1,0,1,0,1,1,1,1
12,69,1,0,1,1,0,1,1,1,2,1
12,70,1,1,1,0,1,2,1,2,2,1
12,71,1,0,1,1,2,0,2,2,1,1
12,72,2,1,1,1,1,1,1,1,1,0
12,73,2,2,2,1,2,0,1,1,1,1
12,74,1,1,1,0,0,1,1,2,1,1
12,75,1,1,0,1,1,1,2,1,1,1
13,0,1,1,1,0,1,1,1,1,0,1
13,1,1,1,0,1,1,1,1,0,1,1
13,2,1,0,1,1,1,2,0,1,2,1
13,3,2,1,2,1,2,2,2,2,2,1
13,4,2,2,1,0,2,1,2,2,1,1
13,5,1,1,0,0,2,1,2,1,1,1
13,6,1,0,0,1,1,2,1,1,1,1
13,7,1,1,1,1,2,1,1,1,1,1
13,8,1,1,1,1,1,0,1,0,1,1
13,9,1,1,1,2,0,2,1,1,1,1
13,10,2,2,2,2,2,2,1,2,2,1
13,11,2,2,2,1,2,1,2,2,0,1
13,12,1,2,1,1,2,1,2,0,0,1
13,13,1,1,1,2,1,1,0,0,1,1
13,14,1,1,2,1,1,1,0,1,1,1
13,15,1,2,1,1,1,1,1,1,0,1
13,16,1,0,1,2,1,1,1,2,2,1
13,17,1,1,2,2,1,2,2,2,1,1
13,18,2,2,2,2,1,2,2,1,1,1
13,19,2,1,1,2,2,1,2,2,0,1
13,20,2,0,1,1,1,1,1,1,1,0
13,21,1,1,1,1,0,1,0,1,1,1
13,22,1,1,1,1,1,0,1,1,1,1
13,23,1,1,0,1,1,1,0,1,0,1
13,24,1,0,1,1,1,2,1,0,2,1
13,25,2,1,2,2,1,2,1,1,2,1
13,26,2,2,2,1,2,0,0,0,1,1
13,27,1,1,2,2,2,1,2,0,1,1
13,28,1,2,2,0,1,1,0,1,1,1
13,29,1,2,0,0,1,0,1,1,1,1
13,30,1,0,1,1,0,1,1,1,0,1
13,31,1,1,1,0,1,1,1,0,1,1
13,32,1,1,1,1,0,0,0,1,0,1
13,33,2,1,2,2,0,2,0,0,0,1
13,34,2,1,0,1,1,1,2,2,2,1
13,35,1,1,1,1,0,1,1,1,0,1
13,36,1,1,1,0,1,1,1,0,1,1
13,37,1,1,0,1,1,1,0,1,1,1
13,38,1,0,1,1,1,0,1,1,0,1
13,39,1,0,1,0,0,0,1,1,1,1
13,40,1,1,0,1,0,1,1,1,2,1
13,41,1,2,0,1,0,1,0,2,1,1
13,42,1,0,1,1,1,0,2,1,1,1
13,43,1,1,1,1,0,1,1,1,1,1
13,44,1,1,1,0,1,0,1,1,1,1
13,45,1,1,0,0,1,0,1,1,2,1
13,46,1,0,1,0,1,1,1,1,1,1
13,47,2,0,1,1,0,1,2,1,0,0
13,48,1,1,1,0,0,1,1,0,0,1
13,49,1,1,0,1,1,1,0,0,1,1
13,50,1,0,1,1,1,1,0,1,1,1
13,51,1,1,1,0,1,1,1,1,1,1
13,52,1,1,0,1,1,1,1,1,1,1
13,53,1,1,1,1,1,1,0,1,0,1
13,54,1,1,1,0,1,2,1,0,1,1
13,55,1,2,0,1,2,0,1,0,1,1
13,56,2,1,1,2,1,2,1,2,2,1
13,57,1,1,1,1,0,1,1,1,1,1
13,58,1,1,1,1,1,1,1,1,0,1
13,59,1,1,1,1,1,1,1,0,1,1
13,60,1,1,1,1,0,0,1,1,0,1
13,61,2,1,1,1,1,2,0,2,2,1
13,62,1,1,2,2,0,1,0,1,1,1
13,63,1,2,2,1,1,0,1,1,2,1
13,64,1,1,0,0,0,1,2,1,0,1
13,65,1,0,0,1,1,1,1,0,0,1
13,66,1,0,1,1,1,1,0,0,1,1
13,67,1,1,1,1,1,0,0,1,1,1
13,68,1,0,1,0,1,0,1,1,1,1
13,69,1,0,1,1,0,1,1,1,2,1
13,70,1,1,1,0,1,2,1,2,2,1
13,71,1,0,1,1,2,0,2,2,1,1
13,72,2,0,2,0,2,1,1,1,0,0
13,73,2,2,2,1,2,0,1,1,1,1
13,74,1,1,1,0,0,1,1,0,1,1
13,75,1,1,0,1,1,1,0,1,1,1
14,0,1,1,1,0,1,1,1,1,0,1
14,1,1,1,0,1,1,1,1,0,1,1
14,2,1,0,1,1,1,2,0,1,2,1
14,3,2,1,2,1,2,2,2,2,2,1
14,4,2,2,1,0,2,1,2,2,1,1
14,5,1,1,0,0,2,1,2,1,1,1
14,6,1,0,0,1,1,0,1,1,1,1
14,7,1,1,1,1,0,1,1,1,1,1
14,8,1,1,1,1,1,0,1,0,1,1
14,9,1,1,1,2,0,2,1,1,1,1
14,10,2,2,2,2,2,2,1,2,2,1
14,11,2,2,2,1,2,1,2,2,0,1
14,12,1,2,1,1,2,1,2,0,2,1
14,13,1,1,1,0,1,1,0,2,1,1
14,14,1,1,0,1,1,1,2,1,1,1
14,15,1,0,1,1,1,1,1,1,0,1
14,16,1,0,1,2,1,1,1,2,2,1
14,17,1,1,2,2,1,2,2,2,1,1
14,18,2,2,2,2,1,2,2,1,1,1
14,19,2,1,1,2,2,1,2,2,0,1
14,20,2,1,0,2,1,0,0,1,1,0
14,21,1,1,1,1,2,1,0,1,1,1
14,22,1,1,1,1,1,0,1,1,1,1
14,23,1,1,0,1,1,1,0,1,0,1
14,24,1,0,1,1,1,2,1,0,2,1
14,25,2,1,2,2,1,2,1,1,2,1
14,26,2,2,2,1,2,0,0,0,1,1
14,27,1,1,2,2,2,1,2,0,1,1
14,28,1,2,2,0,1,1,0,1,1,1
14,29,1,2,0,2,1,0,1,1,1,1
14,30,1,2,1,1,0,1,1,1,0,1
14,31,1,1,1,0,1,1,1,0,1,1
14,32,1,1,1,1,0,0,0,1,0,1
14,33,2,1,2,2,0,2,0,0,0,1
14,34,2,1,0,1,1,1,2,2,2,1
14,35,1,1,1,1,0,1,1,1,0,1
14,36,1,1,1,0,1,1,1,0,1,1
14,37,1,1,0,1,1,1,0,1,1,1
14,38,1,0,1,1,1,0,1,1,0,1
14,39,1,0,1,0,0,0,1,1,1,1
14,40,1,1,0,1,0,1,1,1,2,1
14,41,1,2,0,1,0,1,2,0,1,1
14,42,1,0,1,1,1,0,0,1,1,1
14,43,1,1,1,1,0,1,1,1,1,1
14,44,1,1,1,0,1,0,1,1,1,1
14,45,1,1,0,0,1,0,1,1,0,1
14,46,1,0,1,0,1,1,1,1,1,1
14,47,2,0,0,1,0,0,0,0,1,0
14,48,1,1,1,0,0,1,1,2,0,1
14,49,1,1,0,1,1,1,2,0,1,1
14,50,1,0,1,1,1,1,0,1,1,1
14,51,1,1,1,0,1,1,1,1,1,1
14,52,1,1,0,1,1,1,1,1,1,1
14,53,1,1,1,1,1,1,0,1,0,1
14,54,1,1,1,2,1,0,1,0,1,1
14,55,1,0,0,1,0,2,1,0,1,1
14,56,2,1,1,2,1,2,1,2,2,1
14,57,1,1,1,1,0,1,1,1,1,1
14,58,1,1,1,1,1,1,1,1,0,1
14,59,1,1,1,1,1,1,1,0,1,1
14,60,1,1,1,1,0,0,1,1,0,1
14,61,2,1,1,1,1,2,0,2,2,1
14,62,1,1,0,0,0,1,0,1,1,1
14,63,1,0,0,1,1,0,1,1,2,1
14,64,1,1,2,0,0,1,2,1,0,1
14,65,1,2,0,1,1,1,1,0,0,1
14,66,1,0,1,1,1,1,0,0,1,1
14,67,1,1,1,1,1,0,0,1,1,1
14,68,1,0,1,0,1,0,1,1,1,1
14,69,1,0,1,1,0,1,1,1,2,1
14,70,1,1,1,0,1,2,1,2,2,1
14,71,1,0,1,1,2,0,2,2,1,1
14,72,2,1,1,1,0,1,1,0,1,0
14,73,2,2,2,1,2,0,1,1,1,1
14,74,1,1,1,0,0,1,1,0,1,1
14,75,1,1,0,1,1,1,0,1,1,1
15,0,1,1,1,0,1,1,1,1,0,1
15,1,1,1,0,1,1,1,1,0,1,1
15,2,1,0,1,1,1,2,0,1,2,1
15,3,2,1,2,1,2,2,2,2,2,1
15,4,2,2,1,0,2,1,2,2,1,1
15,5,1,1,0,0,2,1,2,1,1,1
15,6,1,0,0,1,1,0,1,1,1,1
15,7,1,1,1,1,0,1,1,1,1,1
15,8,1,1,1,1,1,0,1,0,1,1
15,9,1,1,1,2,0,2,1,1,1,1
15,10,2,2,2,2,2,2,1,2,2,1
15,11,2,2,2,1,2,1,2,2,0,1
15,12,1,2,1,1,2,1,2,0,0,1
15,13,1,1,1,0,1,1,0,0,1,1
15,14,1,1,0,1,1,1,0,1,1,1
15,15,1,0,1,1,1,1,1,1,0,1
15,16,1,0,1,2,1,1,1,2,2,1
15,17,1,1,2,2,1,2,2,2,1,1
